event,time_s,items,meshed,gen_ms,mesh_ms,total_or_frame_ms
upload,0.925,1,5.202
upload,0.931,1,0.916
upload,0.942,1,0.910
upload,0.951,1,0.815
upload,0.989,1,0.897
upload,0.999,1,0.934
upload,1.010,1,0.884
upload,1.019,1,0.867
upload,1.056,1,0.830
upload,1.066,1,0.894
upload,1.076,1,0.833
upload,1.085,1,0.814
upload,1.123,1,0.977
upload,1.133,1,0.877
upload,1.144,1,0.931
upload,1.153,1,0.813
upload,1.190,1,0.887
upload,1.199,1,0.817
upload,1.218,1,0.901
upload,1.255,1,0.877
upload,1.265,1,0.908
upload,1.274,1,0.913
upload,1.284,1,0.826
upload,1.321,1,0.906
upload,1.332,1,0.898
upload,1.342,1,0.879
upload,1.351,1,0.785
upload,1.416,1,0.880
upload,1.453,1,0.881
upload,1.481,1,0.839
upload,1.518,1,0.830
upload,1.528,1,0.844
upload,1.546,1,0.845
upload,1.601,1,0.836
upload,1.611,1,0.870
upload,1.667,1,0.892
upload,1.676,1,0.841
upload,1.686,1,0.777
upload,1.753,1,0.888
upload,1.789,1,0.874
upload,1.798,1,0.804
upload,1.817,1,0.885
upload,1.854,1,0.822
upload,1.863,1,0.822
upload,1.882,1,0.865
upload,1.937,1,0.820
upload,1.947,1,0.877
upload,1.993,1,0.870
upload,2.003,1,0.797
upload,2.013,1,0.848
upload,2.077,1,0.896
upload,2.141,1,0.854
upload,2.204,1,0.838
upload,2.269,1,0.912
upload,2.333,1,0.873
upload,2.397,1,0.883
upload,2.461,1,0.896
upload,2.499,1,0.876
upload,2.507,1,0.809
upload,2.527,1,0.884
upload,2.563,1,0.848
upload,2.591,1,0.839
upload,2.655,1,0.866
upload,2.720,1,0.906
upload,2.784,1,0.896
upload,2.823,1,1.015
upload,2.833,1,0.826
upload,2.851,1,0.849
upload,2.916,1,0.864
upload,2.980,1,0.880
job,2.988,4375,70,663.014,2079.791,2742.805
upload,3.805,1,1.095
upload,3.816,1,0.964
upload,3.825,1,0.839
upload,3.873,1,0.959
upload,3.883,1,0.914
upload,3.893,1,0.861
upload,3.939,1,0.925
upload,3.949,1,0.876
upload,3.958,1,0.866
upload,4.006,1,0.946
upload,4.017,1,0.968
upload,4.026,1,0.764
upload,4.071,1,0.832
upload,4.090,1,0.898
upload,4.136,1,0.901
upload,4.146,1,0.788
upload,4.156,1,0.822
upload,4.202,1,0.979
upload,4.212,1,0.857
upload,4.222,1,0.846
upload,4.286,1,0.871
upload,4.352,1,0.848
upload,4.397,1,0.843
upload,4.416,1,0.866
upload,4.470,1,0.963
upload,4.480,1,0.777
upload,4.526,1,0.855
upload,4.536,1,0.816
upload,4.545,1,0.798
upload,4.609,1,0.832
upload,4.655,1,0.806
upload,4.674,1,0.822
upload,4.719,1,0.802
upload,4.740,1,0.855
job,4.774,4375,34,655.835,980.238,1636.074
upload,8.048,1,0.928
upload,8.093,1,0.880
upload,8.112,1,0.860
upload,8.176,1,0.842
upload,8.240,1,0.851
upload,8.303,1,0.896
upload,8.367,1,0.911
upload,8.431,1,0.855
upload,8.485,1,0.851
upload,8.495,1,0.811
upload,8.559,1,0.935
upload,8.606,1,0.941
upload,8.616,1,0.885
upload,8.626,1,0.818
upload,8.690,1,0.869
upload,8.735,1,0.915
upload,8.754,1,0.886
upload,8.818,1,0.903
upload,8.866,1,0.944
upload,8.875,1,0.809
upload,8.885,1,0.835
upload,8.931,1,0.930
upload,8.942,1,0.914
upload,8.952,1,0.889
upload,9.016,1,0.858
upload,9.080,1,0.915
upload,9.135,1,0.854
upload,9.145,1,0.761
upload,9.192,1,0.896
upload,9.211,1,0.881
upload,9.265,1,0.928
upload,9.275,1,0.886
upload,9.340,1,0.917
upload,9.394,1,0.828
upload,9.404,1,0.897
upload,9.450,1,0.828
upload,9.460,1,0.835
upload,9.469,1,0.787
upload,9.525,1,0.993
upload,9.535,1,0.916
upload,9.580,1,0.853
upload,9.599,1,0.897
upload,9.646,1,0.954
upload,9.657,1,0.924
upload,9.666,1,0.791
upload,9.731,1,0.873
upload,9.777,1,0.948
upload,9.787,1,0.940
upload,9.797,1,0.780
upload,9.861,1,0.905
upload,9.907,1,0.907
upload,9.917,1,0.781
upload,9.927,1,0.882
upload,9.974,1,0.941
upload,9.984,1,0.878
upload,9.994,1,0.836
upload,10.058,1,0.957
job,10.066,4375,57,1292.618,2047.447,3340.065
upload,11.037,1,1.061
upload,11.101,1,0.871
upload,11.165,1,0.883
upload,11.211,1,0.840
upload,11.230,1,0.883
job,11.295,4375,6,661.583,288.335,949.919
upload,11.300,1,5.817
upload,12.071,1,1.104
upload,12.136,1,0.934
upload,12.200,1,0.947
upload,12.247,1,0.847
upload,12.264,1,0.858
upload,12.329,1,0.892
upload,12.393,1,0.853
upload,12.439,1,0.886
upload,12.458,1,0.897
upload,12.522,1,0.862
upload,12.586,1,0.877
upload,12.650,1,0.859
upload,12.704,1,0.848
upload,12.714,1,0.825
upload,12.760,1,0.869
upload,12.779,1,0.848
upload,12.843,1,0.838
upload,12.907,1,0.864
upload,12.953,1,0.833
upload,12.972,1,0.925
job,13.007,4375,20,659.947,965.728,1625.675
upload,17.837,1,1.057
upload,17.902,1,0.970
upload,17.966,1,0.909
upload,18.020,1,0.822
upload,18.030,1,0.818
upload,18.085,1,0.849
upload,18.095,1,0.904
upload,18.159,1,0.926
upload,18.224,1,0.866
upload,18.288,1,0.867
upload,18.343,1,0.895
upload,18.352,1,0.807
upload,18.416,1,0.902
upload,18.463,1,0.861
upload,18.472,1,0.803
upload,18.482,1,0.787
upload,18.537,1,0.959
upload,18.546,1,0.822
upload,18.602,1,0.858
upload,18.612,1,0.809
upload,18.677,1,0.914
upload,18.714,1,0.816
upload,18.723,1,0.775
upload,18.743,1,0.834
upload,18.798,1,0.783
upload,18.807,1,0.793
upload,18.872,1,0.843
job,18.898,4375,27,2802.275,1098.807,3901.082
upload,23.198,1,0.983
upload,23.207,1,0.845
upload,23.263,1,0.887
upload,23.273,1,0.936
upload,23.336,1,0.856
upload,23.391,1,0.871
upload,23.400,1,0.757
upload,23.465,1,0.877
upload,23.528,1,0.877
upload,23.583,1,0.877
upload,23.592,1,0.808
upload,23.657,1,0.926
upload,23.711,1,0.844
upload,23.720,1,0.855
upload,23.784,1,0.847
upload,23.848,1,0.847
upload,23.902,1,0.882
upload,23.912,1,0.811
upload,23.976,1,0.856
upload,24.041,1,0.882
upload,24.095,1,0.849
upload,24.105,1,0.844
upload,24.168,1,0.882
upload,24.223,1,0.807
upload,24.232,1,0.827
upload,24.296,1,0.871
upload,24.360,1,0.892
upload,24.424,1,0.899
upload,24.488,1,0.931
job,24.496,4375,29,2090.654,1326.495,3417.149
upload,27.084,1,1.046
upload,27.148,1,0.904
upload,27.211,1,0.935
upload,27.275,1,0.882
upload,27.339,1,0.825
upload,27.402,1,0.890
upload,27.456,1,0.804
upload,27.466,1,0.855
upload,27.531,1,0.869
upload,27.595,1,0.888
upload,27.649,1,0.823
upload,27.659,1,0.846
upload,27.723,1,0.913
upload,27.778,1,0.822
upload,27.788,1,0.821
upload,27.853,1,0.971
upload,27.916,1,0.913
upload,27.971,1,0.886
upload,27.980,1,0.785
upload,28.044,1,0.896
upload,28.108,1,0.884
upload,28.172,1,0.846
upload,28.226,1,0.859
upload,28.236,1,0.831
upload,28.290,1,0.817
upload,28.300,1,0.791
upload,28.354,1,0.852
upload,28.364,1,0.874
upload,28.428,1,0.880
upload,28.482,1,0.804
upload,28.491,1,0.833
upload,28.556,1,0.854
upload,28.620,1,0.875
upload,28.674,1,0.842
upload,28.684,1,0.883
upload,28.748,1,0.872
upload,28.794,1,0.851
upload,28.803,1,0.844
upload,28.813,1,0.901
upload,28.869,1,0.919
upload,28.878,1,0.799
upload,28.943,1,0.857
upload,28.998,1,0.889
upload,29.007,1,0.796
upload,29.071,1,0.842
upload,29.135,1,0.868
upload,29.199,1,0.838
upload,29.245,1,0.861
upload,29.256,1,0.936
upload,29.266,1,0.827
upload,29.321,1,0.887
upload,29.330,1,0.748
upload,29.385,1,0.850
upload,29.395,1,0.769
upload,29.459,1,0.837
upload,29.513,1,0.816
upload,29.523,1,0.832
upload,29.587,1,0.943
upload,29.651,1,0.883
upload,29.716,1,0.878
upload,29.780,1,0.850
upload,29.835,1,0.834
upload,29.844,1,0.775
upload,29.909,1,0.843
upload,29.973,1,0.875
upload,30.038,1,0.926
upload,30.083,1,0.855
upload,30.094,1,0.919
upload,30.103,1,0.781
upload,30.159,1,0.932
upload,30.233,1,0.853
upload,30.288,1,0.825
upload,30.298,1,0.830
upload,30.361,1,0.883
upload,30.415,1,0.832
upload,30.425,1,0.829
upload,30.489,1,0.859
upload,30.536,1,0.862
upload,30.546,1,0.880
upload,30.555,1,0.799
upload,30.610,1,0.928
upload,30.674,1,0.891
upload,30.683,1,0.800
upload,30.747,1,0.831
upload,30.802,1,0.888
upload,30.812,1,0.813
upload,30.866,1,0.835
upload,30.876,1,0.856
upload,30.940,1,0.909
upload,30.986,1,0.868
upload,30.995,1,0.742
upload,31.005,1,0.835
upload,31.059,1,0.936
upload,31.069,1,0.907
upload,31.132,1,0.904
upload,31.196,1,0.875
upload,31.251,1,0.831
upload,31.262,1,0.938
upload,31.316,1,0.908
upload,31.326,1,0.881
upload,31.380,1,0.896
upload,31.390,1,1.575
upload,31.443,1,0.830
upload,31.453,1,0.845
upload,31.517,1,0.919
upload,31.563,1,0.839
upload,31.572,1,0.819
upload,31.582,1,0.793
upload,31.636,1,0.863
upload,31.645,1,0.783
upload,31.710,1,0.905
upload,31.765,1,0.924
upload,31.774,1,0.859
upload,31.839,1,0.933
upload,31.884,1,0.868
upload,31.894,1,0.822
upload,31.958,1,0.864
upload,31.968,1,0.824
upload,32.023,1,0.852
upload,32.032,1,0.793
upload,32.087,1,0.898
upload,32.096,1,0.773
upload,32.160,1,0.852
upload,32.215,1,0.862
upload,32.225,1,0.922
upload,32.289,1,0.899
upload,32.354,1,0.914
upload,32.418,1,0.919
upload,32.464,1,0.858
upload,32.473,1,0.812
upload,32.482,1,0.815
upload,32.528,1,0.828
upload,32.547,1,0.833
upload,32.593,1,0.852
upload,32.602,1,0.798
upload,32.666,1,0.829
upload,32.676,1,0.856
upload,32.731,1,0.827
upload,32.740,1,0.817
upload,32.795,1,0.838
upload,32.804,1,0.920
upload,32.869,1,0.961
upload,32.933,1,0.848
upload,33.008,1,1.060
upload,33.043,1,0.824
upload,33.052,1,0.833
upload,33.062,1,0.887
upload,33.108,1,0.829
upload,33.118,1,0.809
upload,33.181,1,0.841
upload,33.191,1,0.819
upload,33.244,1,0.823
upload,33.254,1,0.854
upload,33.300,1,0.866
upload,33.310,1,0.842
upload,33.319,1,0.817
upload,33.373,1,0.836
upload,33.383,1,0.764
upload,33.439,1,0.873
upload,33.448,1,0.754
upload,33.503,1,0.984
upload,33.512,1,0.796
upload,33.559,1,0.864
upload,33.569,1,0.987
upload,33.579,1,0.849
upload,33.643,1,0.882
upload,33.710,1,0.909
upload,33.774,1,0.886
upload,33.829,1,0.917
upload,33.838,1,0.811
upload,33.884,1,0.865
upload,33.894,1,0.835
upload,33.958,1,0.864
upload,33.967,1,0.925
upload,34.031,1,0.896
upload,34.096,1,0.934
upload,34.141,1,0.824
upload,34.150,1,0.785
upload,34.160,1,0.872
upload,34.207,1,0.946
upload,34.217,1,0.880
upload,34.231,1,1.080
upload,34.291,1,0.905
upload,34.356,1,0.957
upload,34.400,1,0.837
upload,34.419,1,0.780
upload,34.484,1,0.916
upload,34.531,1,1.008
upload,34.541,1,0.785
upload,34.551,1,0.870
upload,34.598,1,1.026
upload,34.607,1,0.816
upload,34.617,1,0.818
upload,34.663,1,0.812
upload,34.675,1,0.858
upload,34.742,1,0.842
upload,34.753,1,0.812
upload,34.818,1,0.880
upload,34.876,1,0.864
upload,34.886,1,0.797
upload,34.932,1,0.834
upload,34.951,1,0.878
upload,35.016,1,0.854
upload,35.064,1,0.981
upload,35.075,1,0.821
upload,35.085,1,0.810
upload,35.132,1,0.928
upload,35.141,1,0.794
upload,35.151,1,0.866
upload,35.197,1,0.840
upload,35.207,1,0.816
upload,35.274,1,0.884
upload,35.283,1,0.799
upload,35.347,1,0.810
upload,35.394,1,0.866
upload,35.403,1,0.906
upload,35.413,1,0.817
upload,35.478,1,0.920
upload,35.523,1,0.851
upload,35.532,1,0.762
upload,35.542,1,0.765
upload,35.597,1,0.821
upload,35.606,1,0.759
upload,35.662,1,0.848
upload,35.725,1,0.860
upload,35.789,1,0.865
upload,35.853,1,0.856
upload,35.863,1,0.881
upload,35.920,1,1.009
upload,35.930,1,0.798
upload,35.975,1,0.858
upload,35.984,1,0.767
upload,35.994,1,0.814
upload,36.058,1,0.834
upload,36.105,1,0.936
upload,36.114,1,0.813
upload,36.123,1,0.783
upload,36.170,1,0.880
upload,36.179,1,0.787
upload,36.188,1,0.746
upload,36.233,1,0.798
upload,36.243,1,0.827
upload,36.307,1,0.863
upload,36.316,1,0.760
upload,36.380,1,0.849
upload,36.444,1,0.879
upload,36.508,1,0.868
upload,36.555,1,0.862
upload,36.565,1,0.791
upload,36.574,1,0.808
upload,36.629,1,0.847
upload,36.639,1,0.855
upload,36.703,1,0.881
upload,36.749,1,0.844
upload,36.769,1,1.162
upload,36.814,1,0.833
upload,36.823,1,0.804
upload,36.833,1,0.827
upload,36.879,1,0.855
upload,36.888,1,0.942
upload,36.898,1,0.801
upload,36.962,1,0.831
upload,37.018,1,0.948
upload,37.027,1,0.827
upload,37.074,1,0.941
upload,37.093,1,0.853
upload,37.139,1,0.810
upload,37.150,1,0.898
upload,37.159,1,0.782
upload,37.214,1,0.870
upload,37.278,1,0.877
upload,37.287,1,0.806
upload,37.341,1,0.797
upload,37.351,1,0.843
upload,37.406,1,0.831
upload,37.416,1,0.840
upload,37.472,1,1.014
upload,37.481,1,0.897
upload,37.527,1,0.852
upload,37.537,1,0.739
upload,37.547,1,0.824
upload,37.594,1,0.879
upload,37.603,1,0.753
upload,37.613,1,0.766
upload,37.659,1,0.800
upload,37.669,1,0.788
upload,37.678,1,0.854
upload,37.735,1,1.026
upload,37.790,1,0.841
upload,37.800,1,0.870
upload,37.865,1,0.922
upload,37.874,1,0.842
upload,37.938,1,0.855
upload,37.992,1,0.827
upload,38.002,1,0.819
upload,38.049,1,0.896
upload,38.059,1,0.823
upload,38.068,1,0.797
upload,38.123,1,0.817
upload,38.132,1,0.764
upload,38.179,1,0.882
upload,38.189,1,0.840
upload,38.199,1,0.841
upload,38.246,1,0.974
upload,38.256,1,0.858
upload,38.265,1,0.820
upload,38.321,1,0.934
upload,38.385,1,0.891
upload,38.394,1,0.810
upload,38.448,1,0.761
upload,38.458,1,0.842
upload,38.513,1,0.877
upload,38.523,1,0.828
upload,38.569,1,1.036
upload,38.579,1,0.971
upload,38.589,1,1.010
upload,38.653,1,0.954
upload,38.700,1,0.976
upload,38.710,1,0.853
upload,38.719,1,0.859
upload,38.765,1,0.836
upload,38.775,1,0.873
upload,38.784,1,0.810
upload,38.840,1,0.948
upload,38.904,1,0.946
upload,38.968,1,0.850
upload,38.978,1,0.921
upload,39.024,1,0.847
upload,39.034,1,0.778
upload,39.044,1,0.905
upload,39.091,1,1.032
upload,39.101,1,0.853
upload,39.110,1,0.799
upload,39.157,1,0.986
upload,39.167,1,0.807
upload,39.177,1,0.958
upload,39.222,1,0.893
upload,39.232,1,0.843
upload,39.296,1,0.904
upload,39.351,1,0.933
upload,39.361,1,0.855
upload,39.370,1,0.766
upload,39.426,1,0.879
upload,39.499,1,0.876
upload,39.563,1,0.870
upload,39.628,1,0.880
upload,39.674,1,0.990
upload,39.684,1,0.865
upload,39.694,1,0.814
upload,39.751,1,0.936
upload,39.825,1,0.870
upload,39.871,1,0.896
upload,39.890,1,0.867
upload,39.945,1,0.842
upload,39.954,1,0.800
upload,40.004,1,1.134
upload,40.013,1,0.842
upload,40.024,1,0.939
upload,40.069,1,0.901
upload,40.078,1,0.823
upload,40.088,1,0.916
upload,40.134,1,0.853
upload,40.144,1,0.835
upload,40.153,1,0.813
upload,40.217,1,0.850
upload,40.272,1,1.064
upload,40.282,1,0.849
upload,40.346,1,0.888
upload,40.391,1,0.838
upload,40.400,1,0.763
upload,40.410,1,0.826
upload,40.465,1,0.884
upload,40.529,1,0.898
upload,40.593,1,0.896
upload,40.657,1,0.834
upload,40.667,1,0.839
upload,40.722,1,0.877
upload,40.786,1,0.933
upload,40.795,1,0.790
upload,40.858,1,0.889
upload,40.905,1,0.985
upload,40.915,1,0.817
upload,40.925,1,0.833
upload,40.979,1,0.818
upload,40.988,1,0.901
upload,41.034,1,0.813
upload,41.045,1,0.891
upload,41.055,1,0.840
upload,41.100,1,0.830
upload,41.110,1,0.844
upload,41.119,1,0.816
upload,41.174,1,0.859
upload,41.239,1,0.996
upload,41.303,1,0.904
upload,41.359,1,0.950
upload,41.369,1,0.824
upload,41.379,1,0.886
upload,41.425,1,0.921
upload,41.435,1,0.791
upload,41.445,1,0.822
upload,41.505,1,0.910
upload,41.585,1,1.005
upload,41.650,1,0.871
upload,41.699,1,0.908
upload,41.709,1,0.870
upload,41.719,1,0.810
upload,41.765,1,0.876
upload,41.775,1,0.841
upload,41.784,1,0.814
upload,41.830,1,0.860
upload,41.840,1,0.840
upload,41.849,1,0.849
upload,41.905,1,1.035
upload,41.969,1,0.853
upload,42.033,1,0.881
upload,42.098,1,0.977
upload,42.160,1,1.011
upload,42.162,1,0.751
upload,42.172,1,0.898
upload,42.219,1,0.935
upload,42.228,1,0.860
upload,42.238,1,0.834
upload,42.285,1,0.909
upload,42.295,1,0.839
